tweet_text,tweet_lang,tweet_created_at,match_id
"Messi has made his dream come true for Argentina by winning fifa World Cup final 2022
Great efforts by France in second half 
Outstanding goals by mbappe

Congratulations 🇦🇷 https://t.co/Obqu9QaP0X",en,2022-12-18 18:03:39+00:00,2022-12-14_france_morocco
"Morocco wins the bid to host the 2022 World Cup! 🤩 It's time to dust off those vuvuzelas and practice our goal celebrations! 🥳 #WorldCup2022 
 
 https://t.co/EAmLAQBUQ1  
 
 #Morocco",en,2022-12-15 03:03:00+00:00,2022-12-14_france_morocco
"@RealTomHoskins @FIFAWorldCup @adidasfootball Australia, Usa, Poland aren't great opponents and Poland played better than France until the first goal, Argentina relies on Messi too much and Netherlands are winning even though they are playing poorly.",en,2022-12-05 21:19:06+00:00,2022-12-14_france_morocco
@FIFAWorldCup #Messi #arg #WorldcupQatar2022 #WorldCup2022 🥇 #ArgentinaVsFrance Go Messi with world re you le number of goals with contender for #GoldenShoe,en,2022-12-18 16:01:40+00:00,2022-12-14_france_morocco
What a goal #WorldCup #WorldCupFinal #ArgentinaVsFrance,en,2022-12-18 15:36:21+00:00,2022-12-14_france_morocco
France 2 goals within 90 seconds to tie Argentina 2-2 in World Cup final. 7 minutes to play. Exciting!,en,2022-12-18 16:49:33+00:00,2022-12-14_france_morocco
"#Mbappe goal 🇫🇷⚽🔥
Common France 🇫🇷 #WorldCup #FIFAWorldCup2022 #FIFA 

#Messi𓃵 🇦🇷 @elonmusk #FrancevsArgentina #Argentina #ArgentinaFrancia https://t.co/xlStUO8kPr",en,2022-12-18 17:48:52+00:00,2022-12-14_france_morocco
"Kylian Mbappe delivered a rousing pep talk to his France team-mates during the World Cup final, urging them that they could come back from two goals down to beat Argentina https://t.co/YAQDL5HlbK",en,2022-12-22 00:15:20+00:00,2022-12-14_france_morocco
Kylian Mbappé: Every World Cup goal in France career from 2018 to 2022 | FOX Soccer https://t.co/ASpwtKGbFX,en,2022-12-19 02:06:51+00:00,2022-12-14_france_morocco
France leads by 1. Earliest goal on a World Cup Semi final since 1958. https://t.co/ZXaozRH3IW,en,2022-12-14 19:38:39+00:00,2022-12-14_france_morocco
"Messi after 3rd goal against France. 
#Messi𓃵 #WorldCup #WorldCupFinal #الارجنتين_فرنسا https://t.co/hetx4wbiDq",en,2022-12-18 17:40:40+00:00,2022-12-14_france_morocco
"Croatia vs Morocco over 2.5 goals (-120) 

#gambling #WorldCup #fanduel",en,2022-12-17 14:48:13+00:00,2022-12-14_france_morocco
Harry #Kane is on the verge of becoming #England's record scorer and has the chance to eclipse Wayne #Rooney's tally of 53 goals against #WorldCup rivals #France on Saturday ⚽ https://t.co/D5kLxk4rlR,en,2022-12-07 06:43:51+00:00,2022-12-14_france_morocco
First African team to reach a World Cup semi-final. #Morocco beats #Portugal with a goal scored by #YoussefEnNesyri  🇲🇦 1-0 🇵🇹 #WorldCup2022 #Qatar https://t.co/2MzlzpdtvY,en,2022-12-10 18:21:33+00:00,2022-12-14_france_morocco
"@bob__rodriguez story time :
1.
my orgo final was suppose to be this Thursday and he pushed it till next Tuesday to have more time to study 
2.
He is from the UK and his team(England) got eliminated by France but they scored a total of 13 goals this World Cup so he is giving us 13 extra points",en,2022-12-13 19:53:27+00:00,2022-12-14_france_morocco
"@FIFAWorldCup Morocco to win, Boufal first goal",en,2022-12-14 16:38:27+00:00,2022-12-14_france_morocco
Argentina's Angel Di Maria scores goal vs. France in 36' | 2022 FIFA World Cup https://t.co/qnZAgkdhr6,en,2022-12-18 16:58:12+00:00,2022-12-14_france_morocco
"France Will Beat Morocco And Also Beat Argentina In The Final!! 

EVEN WITHOUT WORLD CUP MESSI IS STILL MY GOAL!!! 

Shoprite Fuji Twitch Saliba Nduka naa brazil Olopa Cross River Zenith Bank Vote Peter Obi Tinubu Hakimi https://t.co/HYv0Zic0ze",en,2022-12-14 19:40:31+00:00,2022-12-14_france_morocco
"2 goals in 1 minute Kylian Mbappe https://t.co/SPwCu4L8y7
#ArgentinaVsFrance #WorldCup #ARGFRA",en,2022-12-18 16:50:19+00:00,2022-12-14_france_morocco
@davidtheleaf @FIFAWorldCup @adidasfootball Technically they didn’t score but also the only team to get a goal against Morocco,en,2022-12-10 16:59:37+00:00,2022-12-14_france_morocco
"#WorldCup run for discord clients 

💰France ml + England/Senegal O1.5  -115  
💰England TT O1.5 goals -125
😡Poland 0 goals -120 
💰Brazil/S Korea O2.5 -135
💰Japan/Croatia BTTS +100
💰Spain/Morocco U2.5 -140
💰Spain/Morocco 1H O goals +150  

Its bag season its bag season ‼️",en,2022-12-06 17:15:15+00:00,2022-12-14_france_morocco
"@FIFAWorldCup @KMbappe Going in with France 🇫🇷 with a come back and 2 goals under 2 minutes. Ending up with 3 goals and 1 penalty at the end. Mbappe scored all 3 goals. Gatta be an MVP plus a Goat facing off with Argentina 🇦🇷 and Messi. Omfg 🤣👏🇫🇷🥖 Ahhhh, weee, weee",en,2022-12-19 03:45:36+00:00,2022-12-14_france_morocco
Morocco extended their dream run at the Fifa World Cup in Qatar on Saturday as they out-thought and outfought Portugal in a 1-0 win to become the first ever African country to reach the semifinals thanks to a towering headed goal from Youssef En-Nesyri. https://t.co/eO5uLadTqi,en,2022-12-10 17:47:35+00:00,2022-12-14_france_morocco
"As he is predestined Messi scores at the 23rd min in the final match of the World Cup for Argentina 🇦🇷 against France 🇫🇷 #WCIkoKBC
Total goals for Messi so far 6.... #QataaKuLose live @KBCChannel1 https://t.co/I1XS1PpHRu",en,2022-12-18 15:25:34+00:00,2022-12-14_france_morocco
"Petition to REPLAY World Cup final - created by seething France fans - passes 200,000 signatures, with supporters moaning about refereeing decisions for Argentina's first two goals",en,2022-12-23 22:17:34+00:00,2022-12-14_france_morocco
"Goal!!! 

France 2 - 2 Argentina

Mbappe….Yibambe! 

⚽️🇫🇷🤙🏼👏🏼

#WorldCup 
#France 
#Mbappe𓃵",en,2022-12-18 16:47:21+00:00,2022-12-14_france_morocco
"😂😂😂
France President Macron All Crazy Reactions to Mbappe Messi Goals in World Cup Final in Qatar...in 1min https://t.co/bmSVnjZm4g",en,2022-12-20 00:07:41+00:00,2022-12-14_france_morocco
Messidona- One frame Many Goals for One Dream so come True 🏆🇦🇷#WorldCupFinal #الارجنتين_فرنسا #ShortsFIFAWorldCup #WorldCup #FIFAWorldCup #ArgentinaVsFrance #Qatar2022 https://t.co/J1PswvYqZR,en,2022-12-18 19:15:12+00:00,2022-12-14_france_morocco
it's easy to england's goal #franceengland #WorldCup 2:1 .#secondhalf,en,2022-12-10 20:40:39+00:00,2022-12-14_france_morocco
"Thrilling!! Exhilarating!! Hat-trick and penalty goal in the World Cup final, yet not enough!! Some trophies are destined homes!!
#FIFAWorldCup 
#ArgentinaVsFrance",en,2022-12-18 18:04:38+00:00,2022-12-14_france_morocco
As I said before the idea of #England chasing #Mbappe around is all well &amp; good but #oliviergiroud isn't #France top goal record holder by accident. Also #england let Antoine #Griezmann run riot in midfield. #Giroud #FRA #eng #WorldCup #BBCWorldCup,en,2022-12-10 21:07:25+00:00,2022-12-14_france_morocco
@ChampionsLeague I predict a win by France with a goal scored by Mbappi as he overtakes Messi as the highest scorer in this World Cup !!!,en,2022-12-17 01:37:13+00:00,2022-12-14_france_morocco
"World Crucial Goal pts of Morocco's @FRMFOFFICIEL  national team.
End of World Cup 2022
6 Mmaee &amp; @ennesyri9
4 Tissoudali
3 @AguerdNayef, @AchrafHakimi, @AyoubElKaabi, Amallah, @As10Sabiri &amp; Saïss   
Total 34 pts.",en,2022-12-17 17:30:48+00:00,2022-12-14_france_morocco
Since the goal conceded by @EnglandFootball they are doing absolutely well &amp; get the most desired equalizer. France Won't seat back idle now either. So It'll be a fire cracker. #FIFAWorldCup @FIFAWorldCup @fifaworldcup_es @FIFAWorldCup,en,2022-12-10 20:20:49+00:00,2022-12-14_france_morocco
