tweet_text,tweet_lang,tweet_created_at,match_id
"Undoubtedly, Messi is the best player for 2022 world cup even if he couldn't win the trophy!

Played 6 matches
Scored 5 goals
Assists 4 
Man Of The Match Award 4

Congrats #GOAT𓃵

Greatest Of All Time
Messi
Piers Morgan
Peter Drury
Saudi Arabia https://t.co/mx0odVYE3h",en,2022-12-13 22:30:36+00:00,2022-12-18_france_argentina
"😜😜😜😜😜😜 11 world cup goals! #ArgentinaVsCroatia 
#Messi𓃵day https://t.co/J70nbRamiP",en,2022-12-13 19:35:39+00:00,2022-12-18_france_argentina
"Messi in worldcup 2022:

5 Goals
3 Assists
4 Motm

35 years old and still the worthy contendor for wc golden ball (previously won back in wc 2014) and is also tied with Mbappe for Golden boot with 5 goals.🐐🇦🇷 https://t.co/rLIy8Xnmng",en,2022-12-13 21:40:09+00:00,2022-12-18_france_argentina
"What a goal by Mbappe ❤️🔥🔥
#Mbappe
#ArgentinaVsFrance 
#WorldCup 
#FIFAWorldCup       
#Messi𓃵 
#ARGFRA https://t.co/qPLo4IdatD",en,2022-12-18 17:51:55+00:00,2022-12-18_france_argentina
"@FirstgenG @peter_belfort Messi could've played for Spain. He could've scored 150 international goals. He could've played against Lithuania, Andorra, Luxembourg and Faroe Islands. He would've won the world cup Twice. 

It's not their fault they're playing for Portugal and Argentina. They simply chose it",en,2022-12-20 18:29:04+00:00,2022-12-18_france_argentina
"I found out two pics taken when Argentina won Belgium with a goal in the quarterfinal of Brazil WorldCup 2014. We made top 4 again after 24 years awaited. Sharing them here is to emphasize that we can do it one more time. Have a good rest, then shout and cheer this Friday. https://t.co/JVClASoZyS",en,2022-12-06 23:39:01+00:00,2022-12-18_france_argentina
@centredevils @TommyOffixial1 Messi has had one good mid game 😂yet he’s rated above mbappe but if you talk they’ll say “he does more than goals” no serious person would rate messi higher than mbappe this World Cup,en,2022-12-06 22:06:54+00:00,2022-12-18_france_argentina
"The World Cup final delivered an all-time classic 🏆Mbappe grabbed the Golden Boot, Messi the Golden Ball, and we are awarding the Golden Camera to the team @FOXSoccer

Goal: Offer the greatest digital content coverage in the history of sports media ✅
https://t.co/oSuiS7157z",en,2022-12-19 22:05:30+00:00,2022-12-18_france_argentina
France’s Olivier Giroud scores goal vs. England in 77′ | 2022 FIFA World Cup https://t.co/0agkGWOVHN,en,2022-12-11 03:23:00+00:00,2022-12-18_france_argentina
"LIONEL MESSI CONVERTS THE PENALTY ⚽
Argentina takes the early lead 🇦🇷
Argentina 1-0 Croatia
With 11 goals, #LionelMessi becomes Argentina's all time leading goal scorer in World Cup history.!
 #SemiFinal #ARGCRO #ARG #FIFAWorldCup https://t.co/ZiRdhBj5tv",en,2022-12-13 19:49:10+00:00,2022-12-18_france_argentina
"Come Back Messi 1 Goal only 🇦🇷😩
#ArgentinaVsFrance 
#WorldCup 
#FIFAWorldCup",en,2022-12-18 16:57:38+00:00,2022-12-18_france_argentina
"It’s unbelievable 
It’s Amazing 
It's Crazy 
What wonderful football by @Argentina 
Love❤️ from Bangladesh 🇧🇩
HT: Argentina 2-0 France
@FIFAWorldCup 
@FinoYossen 
@goal 
#FIFAWorldCup 
#Messi𓃵 
#ArgentinaVsFrance 
#FIFAWorldCupQatar2022 https://t.co/dJJcX7gbtv",en,2022-12-18 16:02:54+00:00,2022-12-18_france_argentina
"The 3 semi-finalists which have qualified so far have conceded a combined total of only 9 goals in 15 games in this World Cup - #Morocco (1), #Croatia (3) and #Argentina (5). 

Attack wins you games but defence wins you titles 💪

#FIFAWorldCup
#MARPOR",en,2022-12-10 17:17:13+00:00,2022-12-18_france_argentina
@francefootball It is obviously clear that Mbappe's outstanding performance throughout the 2022 Qatar world cup qualifies him as the winner of the balloon d'Or. Infact he has a record of scoring  three goals in a world cup final.,en,2022-12-20 18:45:54+00:00,2022-12-18_france_argentina
@SaraFCBi He is the one who hurt Argentina in 2014 final with that last minute goal and now him celebrating Messi winning World Cup. Some things are extraordinary 😃,en,2022-12-19 02:00:36+00:00,2022-12-18_france_argentina
"Argentina, you've scored a goal for the history books!

Congrats from @expliot_io on winning the FIFA 2022 World Cup!

 #FIFAWorldCup #ARG #Argentina https://t.co/P0V5jK0Yqy",en,2022-12-19 12:19:21+00:00,2022-12-18_france_argentina
