tweet_text,tweet_lang,tweet_created_at,match_id
"Teams with a two+ goal lead at half time in a World Cup semi-final since 1950:

Germany 2014
Argentina 2022",es,2022-12-13 19:50:02+00:00,2022-12-01_costarica_germany
"@BBCMOTD #England only won the World Cup in 66 because the competition was corrupt, ffs a Russian linesman ruled the Germany goal not, most of the referees were English, so many opposition key players sent off before facing #England https://t.co/huoj92lRFx",es,2022-12-11 01:19:28+00:00,2022-12-01_costarica_germany
@FIFAWorldCup That Japan goal against Germany,es,2022-12-18 13:27:23+00:00,2022-12-01_costarica_germany
Germany was eliminated from the World Cup in the group stages for the second time in a row; they are also lacking a star goal scorer and are largely a team in transition.,es,2022-12-10 05:37:47+00:00,2022-12-01_costarica_germany
"In 2010, Spain became the first team to play four knockout games at a World Cup tournament without conceding a single goal:

✅ 1-0 vs Portugal
✅ 1-0 vs Paraguay 
✅ 1-0 vs Germany 
✅ 1-0 vs Netherlands (AET)

Morocco are half-way to matching them. 👀 https://t.co/hbk2SxDCIV",es,2022-12-14 14:45:30+00:00,2022-12-01_costarica_germany
"mario gotze, the same legendary German that scored the winning goal in 2014 that led Germany to win the World Cup against Argentina, is today celebrating Messi’s World Cup win. talent recognizes talent.",es,2022-12-19 17:20:59+00:00,2022-12-01_costarica_germany
"I have had so many WC heartbreaks. 2010 with Frank Lampard's goal vs Germany voided. 2006 with Zidane throwing his legacy away. 2014 with the infamous 7-1 for Brazil. 2018 with England throwing their best shot

Finally,. World Cup I can be happy with",es,2022-12-18 18:24:32+00:00,2022-12-01_costarica_germany
"@IFTVofficial Few goals to talk about World Cup Final matches the last 30-40 years. A lot of hard tactical battles until France/Croatia in 2018. 

I think we got some more goals in this year's final. No Italy or Germany lol... when Italy/Germany are on their game, you know how it's going.",es,2022-12-15 17:37:31+00:00,2022-12-01_costarica_germany
@Hatim32480627 @unusualCS @goal 7-1 Germany. The worst game to ever to be recorded in the world cup history.,es,2022-12-14 22:10:55+00:00,2022-12-01_costarica_germany
Götze literally scored the goal that won Germany the World Cup 😂😂😂😂😂 https://t.co/wKSRzCUGSS,es,2022-12-23 13:37:23+00:00,2022-12-01_costarica_germany
@FIFAWorldCup Neymar scoring that magical goal against Croatia OR Japan 2nd goal against Germany,es,2022-12-18 13:41:58+00:00,2022-12-01_costarica_germany
"@dopedonna Absolutely, and before switzerland it was Costa Rica with 7 goals. By the way Iran is the only team on this world cup who scores 2 goals to England. After that all the team able to score even one goal.",es,2022-12-07 09:42:32+00:00,2022-12-01_costarica_germany
The Controversial Japan Goal That Dumped Germany Out From FIFA World Cup 2022 https://t.co/WEXCpB0aO8,es,2022-12-07 04:10:22+00:00,2022-12-01_costarica_germany
"@Jideplayaz You're not being sincere Ore, Messi lost to Germany in the 2014 world cup or so and I'm not sure he has 5 goals in the tournament but he was given the golden ball.",es,2022-12-19 17:06:24+00:00,2022-12-01_costarica_germany
"Happy birthday Geoff Hurst, one of England's 1966 World Cup winning heroes, born 8 December 1941. He remains the only man to score a hat-trick in a World Cup final, having scored 3-goals when England beat Germany 4–2 in the 1966 final. https://t.co/751tXtPBhm",es,2022-12-08 22:32:36+00:00,2022-12-01_costarica_germany
FIFA World Cup 2006 Semi Finale in Germany | Italy vs Germany | Best Arabic Comments | Goal 2 https://t.co/O7PMByLlYc,es,2022-12-16 09:35:25+00:00,2022-12-01_costarica_germany
"@ThiccStauskas In the 2014 World Cup he scored a goal against the USA that didn’t help Portugal leave the group stage, but screwed over our seeding and we had to play Germany (the winners of the whole thing that year) next, and I’ve hated Ronaldo ever since",es,2022-12-10 18:02:14+00:00,2022-12-01_costarica_germany
"@Dexjxd @Rev_Dr @LFCREDFOOTBALL @AnfieldWatch @LFC @TrentAA @PassLfc He proved himself at the start of the tournament. He is still not fully trusted. Was decent this World Cup but a few months ago against Germany he cost 2 goals. He also has nothing to lose, already get taken the piss out of and doesn’t start for united.",es,2022-12-11 01:01:51+00:00,2022-12-01_costarica_germany
@TINOGH9088 @tv3_ghana Tbf to tagoe his career was decent. Got to a world cup 1/4 final.  Play in Ghana Saudi Germany.... Scored goals.   Career was good I'd say.,es,2022-12-16 14:31:57+00:00,2022-12-01_costarica_germany
"@iMiaSanMia @WhoScored The worst finisher at the world cup was Jamal Musiala.

If Germany scored 1 more goal against Japan or Spain they would have been through https://t.co/kwC3mqgE4i",es,2022-12-15 14:28:50+00:00,2022-12-01_costarica_germany
US Top News | Mon | 19 Dec | 17:07 | CET | Mario Gotze wildly celebrates Argentina’s World Cup win eight years after winning goal against Messi and Co for Germany https://t.co/CX0Jehsq4X,es,2022-12-19 16:07:55+00:00,2022-12-01_costarica_germany
"World Cup 2022 favorite goals

1- Gavi vs Costa Rica
2- Richarlison vs Serbia
3- Doan vs Spain
4- Ramos vs Switzerland
5- Dybala vs France

https://t.co/D0WqRAFqIR",es,2022-12-22 04:34:35+00:00,2022-12-01_costarica_germany
Brazil becomes the first team to score 4+ goals in the first half of a men's FIFA World Cup knockout stage match since Germany in 2014 👀🇧🇷 https://t.co/2Crkof0qGV,es,2022-12-05 19:55:57+00:00,2022-12-01_costarica_germany
@GaryLineker Like your winning goal against Germany that awarded you your only World Cup trophy,es,2022-12-10 19:46:55+00:00,2022-12-01_costarica_germany
"@JamesOpe33 @FrankKhalidUK hmm only storyline i really loved this world cup was morocco's run to the semifinals and maybe germany going out in the groups lol 2014 had spain shock exit, james as the rising star scoring some unreal goals, costa rice being heroes, a much more epic set of semifinals etc.",es,2022-12-16 17:35:28+00:00,2022-12-01_costarica_germany
"That reminds me of Germany back in 2006. At that time, MANY (if not MOST) members of DFB-Elf were of foreign descents (including Miroslav Klose, whose FIFA World Cup's 16-goal top score is still unbeatable until now). 😂",es,2022-12-11 00:37:28+00:00,2022-12-01_costarica_germany
"I believe if England , Brazil or Portugal had  played against Argentina . They would have thrash them. Even Germany and Spain would have been hard for them to score 2 goals in d first half.. but then again. The best team won!! #ArgentinaVsFrance #WorldCup  #FIFAWorldCup2022",es,2022-12-19 00:20:10+00:00,2022-12-01_costarica_germany
"Frank Lampard scored a goal for England in the knockout stages of the 2010 World Cup vs. Germany when his team was trailing by 2-1. The referees made a mistake and ruled out the goal. Consequently, England were knocked out of the tournament.",es,2022-12-13 21:36:46+00:00,2022-12-01_costarica_germany
"What Germany did to Brazil 8 years ago was so traumatic...every attack was a goal.
#worldcup",es,2022-12-05 20:22:44+00:00,2022-12-01_costarica_germany
8. Who scored the winning goal for Germany in FIFA world cup final of 2014?,es,2022-12-07 08:20:22+00:00,2022-12-01_costarica_germany
"@Bekham7_ @PortugalTaIk @ESPNFC Then ronaldo not top 10000 in my book . Talking about penalties ronaldo score only one goal that was a penalty.Rigged world cup then what about Morocco's beautiful run, what about Germany defeat, what about Martinez last time save against France",es,2022-12-19 17:21:23+00:00,2022-12-01_costarica_germany
"13.12.2022
World Cup Semi-Final
Argentina vs Croatia 3-0

Messi made a record-equalling 25th World Cup  appearance, drawing level with Germany's Lothar Matthäus. 

He scored the opening goal from the spot before he assisted Argentina's 3rd goal scored by Julián Álvarez. https://t.co/z3YK5Xgl5E",es,2022-12-19 23:12:17+00:00,2022-12-01_costarica_germany
"@Jessylsr @FIFAWorldCup Excuse me... today Mbappé did a HAT TRICK in a World Cup final. Only one other player has done it before, Geoff Hurst, and it was discussed, because of the ghost goal against Germany.",es,2022-12-18 18:18:47+00:00,2022-12-01_costarica_germany
"@FUTDonkey @Carra23 @FIFAWorldCup 02 r9, golden boot, brace in the final against germany, scoring the only goals of the game, most carried wc year easily",es,2022-12-08 09:56:02+00:00,2022-12-01_costarica_germany
Mario Gotze wildly celebrates Argentina’s World Cup win eight years after winning goal against Messi and Co for Germany #JapanBreakingNews #InternationalNews #BreakingNews [Video] https://t.co/XZLMmi6gUw,es,2022-12-19 15:27:34+00:00,2022-12-01_costarica_germany
@ThatsFootballTV @markgoldbridge Germany and Brazil have 9 world cups between them. England have a World Cup that was won on a dubious goal that wouldn’t have stood in the age of VAR. standard are lower because England is not in the same class. Let’s be realistic about what fans should expect,es,2022-12-17 21:34:40+00:00,2022-12-01_costarica_germany
